orig_cfs_code,dest_cfs_code,truck,rail,water,air
1299999,20312,20.0,0.0,0.0,0.0
1299999,2099999,0.0,0.0,0.0,0.0
1299999,21350,54.0,0.0,0.0,0.0
1299999,2199999,89.0,17.0,0.0,0.0
1299999,22132,0.0,0.0,0.0,0.0
1299999,22324,0.0,0.0,0.0,0.0
1299999,22406,488.0,6.0,0.0,0.0
1299999,2299999,166.0,0.0,0.0,0.0
1299999,2399999,101.0,0.0,0.0,0.0
1299999,2412580,187.0,0.0,0.0,0.0
1299999,2447900,119.0,0.0,0.0,0.0
1299999,2499999,29.0,0.0,0.0,0.0
1299999,25148,220.0,0.0,0.0,0.0
1299999,2599999,87.0,0.0,0.0,0.0
1299999,26220,255.0,9.0,0.0,0.0
1299999,26266,43.0,0.0,0.0,0.0
1299999,2699999,200.0,0.0,0.0,0.0
1299999,27378,91.0,7.0,0.0,0.0
1299999,2799999,37.0,0.0,0.0,0.0
1299999,2899999,629.0,7.0,0.0,0.0
1299999,29312,98.0,0.0,0.0,0.0
1299999,29476,29.0,0.0,0.0,0.0
1299999,2999999,0.0,0.0,0.0,0.0
1299999,3099999,0.0,0.0,0.0,0.0
1299999,3199999,60.0,0.0,0.0,0.0
1299999,32332,0.0,0.0,0.0,0.0
1299999,3299999,0.0,0.0,0.0,0.0
1299999,3399999,33.0,0.0,0.0,0.0
1299999,34408,501.0,0.0,0.0,0.0
1299999,34428,42.0,0.0,0.0,0.0
1299999,3499999,0.0,0.0,0.0,0.0
1299999,3599999,0.0,0.0,0.0,0.0
1299999,36104,0.0,0.0,0.0,0.0
1299999,36160,106.0,0.0,0.0,2.0
1299999,36408,158.0,0.0,0.0,0.0
1299999,36464,0.0,0.0,0.0,0.0
1299999,3699999,110.0,0.0,0.0,0.0
1299999,37172,160.0,0.0,0.0,0.0
1299999,37268,88.0,0.0,0.0,0.0
1299999,37450,54.0,0.0,0.0,0.0
1299999,3799999,164.0,0.0,0.0,0.0
1299999,3899999,0.0,0.0,0.0,0.0
1299999,39178,81.0,0.0,0.0,0.0
1299999,39184,64.0,0.0,0.0,0.0
1299999,39198,0.0,0.0,0.0,3.0
1299999,39212,52.0,0.0,0.0,0.0
1299999,3999999,330.0,0.0,0.0,0.0
1299999,40416,0.0,0.0,0.0,0.0
1299999,40538,0.0,0.0,0.0,0.0
1299999,4099999,0.0,0.0,0.0,0.0
1299999,4138900,0.0,0.0,0.0,0.0
1299999,4199999,0.0,0.0,0.0,0.0
1299999,42428,95.0,6.0,0.0,1.0
1299999,42430,78.0,0.0,0.0,0.0
1299999,4299999,555.0,0.0,0.0,0.0
1299999,4439300,0.0,0.0,0.0,0.0
1299999,4516700,150.0,33.0,0.0,0.0
1299999,45273,237.0,0.0,0.0,0.0
1299999,4599999,529.0,8.0,0.0,4.0
1299999,4699999,0.0,0.0,0.0,0.0
1299999,4732820,54.0,0.0,0.0,0.0
1299999,47400,142.0,0.0,0.0,0.0
1299999,4799999,363.0,27.0,0.0,0.0
1299999,4812420,65.0,0.0,0.0,0.0
1299999,4813140,4.0,0.0,0.0,0.0
1299999,48204,12.0,0.0,0.0,0.0
1299999,48206,288.0,0.0,0.0,0.0
1299999,4821340,0.0,0.0,0.0,0.0
1299999,48288,172.0,0.0,0.0,2.0
1299999,4829700,45.0,42.0,0.0,0.0
1299999,4841700,57.0,0.0,0.0,0.0
1299999,4899999,0.0,0.0,0.0,0.0
1299999,49482,61.0,0.0,0.0,0.0
1299999,4999999,0.0,0.0,0.0,0.0
1299999,5099999,0.0,0.0,0.0,0.0
1299999,5140060,66.0,0.0,0.0,1.0
1299999,5147260,87.0,0.0,0.0,0.0
1299999,51548,0.0,0.0,0.0,0.0
1299999,5199999,0.0,0.0,0.0,0.0
1299999,53500,309.0,0.0,0.0,10.0
1299999,5399999,6.0,0.0,0.0,0.0
1299999,5499999,0.0,0.0,0.0,0.0
1299999,55376,40.0,0.0,0.0,0.0
1299999,5599999,208.0,34.0,0.0,0.0
1299999,5699999,0.0,0.0,0.0,0.0
13122,01142,3427.0,298.0,0.0,0.0
13122,01380,812.0,0.0,0.0,0.0
13122,0199999,7484.0,1.0,0.0,0.0
13122,0438060,322.0,0.0,0.0,0.0
13122,0446060,0.0,0.0,0.0,0.0
13122,0499999,78.0,0.0,0.0,0.0
13122,0599999,942.0,0.0,0.0,38.0
13122,06348,1872.0,227.0,0.0,74.0
13122,06472,48.0,0.0,0.0,0.0
13122,0641740,0.0,0.0,0.0,3.0
13122,06488,361.0,0.0,0.0,21.0
13122,0699999,537.0,33.0,0.0,0.0
13122,08216,486.0,0.0,0.0,0.0
13122,0899999,182.0,0.0,0.0,19.0
13122,09278,199.0,0.0,0.0,4.0
13122,09408,59.0,0.0,0.0,2.0
13122,0999999,0.0,0.0,0.0,0.0
13122,1099999,35.0,0.0,0.0,0.0
13122,1147900,0.0,0.0,0.0,0.0
13122,1227260,2555.0,0.0,0.0,0.0
13122,1233100,3808.0,0.0,1.0,259.0
13122,12422,3819.0,0.0,0.0,0.0
13122,1245300,2332.0,15.0,0.0,0.0
13122,1299999,4167.0,0.0,0.0,32.0
13122,13496,3207.0,0.0,0.0,0.0
13122,1399999,13906.0,0.0,0.0,0.0
13122,1699999,69.0,0.0,0.0,0.0
13122,17176,2512.0,0.0,0.0,325.0
13122,17476,10.0,0.0,0.0,0.0
13122,1799999,776.0,0.0,0.0,0.0
13122,18176,128.0,0.0,0.0,0.0
13122,18294,622.0,5.0,0.0,0.0
13122,1899999,1004.0,0.0,0.0,0.0
13122,1999999,479.0,15.0,0.0,0.0
13122,20312,234.0,4.0,0.0,0.0
13122,2099999,166.0,0.0,0.0,0.0
13122,21350,1017.0,0.0,0.0,0.0
13122,2199999,2662.0,120.0,0.0,0.0
13122,22132,277.0,0.0,0.0,0.0
13122,22324,25.0,0.0,0.0,0.0
13122,22406,425.0,0.0,45.0,0.0
13122,2299999,1106.0,2.0,0.0,0.0
13122,2399999,205.0,0.0,0.0,1.0
13122,2412580,1581.0,23.0,0.0,0.0
13122,2447900,241.0,0.0,0.0,0.0
13122,2499999,182.0,0.0,0.0,0.0
13122,25148,510.0,0.0,0.0,0.0
13122,2599999,82.0,5.0,0.0,0.0
13122,26220,1052.0,85.0,0.0,0.0
13122,26266,89.0,0.0,0.0,5.0
13122,2699999,910.0,0.0,0.0,0.0
13122,27378,363.0,0.0,0.0,0.0
13122,2799999,146.0,0.0,0.0,0.0
13122,2899999,2009.0,0.0,0.0,0.0
13122,29312,234.0,0.0,0.0,0.0
13122,29476,646.0,0.0,0.0,0.0
13122,2999999,292.0,0.0,0.0,0.0
13122,3099999,221.0,0.0,0.0,0.0
13122,3199999,212.0,0.0,0.0,0.0
13122,32332,114.0,0.0,0.0,0.0
13122,3299999,0.0,0.0,0.0,0.0
13122,3399999,107.0,0.0,0.0,0.0
13122,34408,597.0,67.0,0.0,0.0
13122,34428,181.0,0.0,0.0,0.0
13122,3499999,34.0,0.0,0.0,0.0
13122,3599999,75.0,0.0,0.0,0.0
13122,36104,234.0,0.0,0.0,0.0
13122,36160,341.0,0.0,0.0,0.0
13122,36408,553.0,0.0,0.0,626.0
13122,36464,65.0,0.0,0.0,0.0
13122,3699999,745.0,0.0,0.0,0.0
13122,37172,4586.0,43.0,0.0,0.0
13122,37268,2090.0,0.0,0.0,0.0
13122,37450,1657.0,0.0,0.0,0.0
13122,3799999,5930.0,17.0,0.0,0.0
13122,3899999,159.0,0.0,0.0,0.0
13122,39178,377.0,0.0,0.0,0.0
13122,39184,459.0,0.0,0.0,0.0
13122,39198,693.0,7.0,0.0,0.0
13122,39212,352.0,0.0,0.0,0.0
13122,3999999,1108.0,0.0,0.0,0.0
13122,40416,317.0,0.0,0.0,0.0
13122,40538,43.0,0.0,0.0,0.0
13122,4099999,0.0,0.0,0.0,1.0
13122,4138900,82.0,0.0,0.0,0.0
13122,4199999,71.0,0.0,0.0,0.0
13122,42428,635.0,0.0,0.0,0.0
13122,42430,511.0,0.0,0.0,0.0
13122,4299999,1566.0,0.0,0.0,0.0
13122,4439300,0.0,0.0,0.0,0.0
13122,4516700,2215.0,0.0,0.0,0.0
13122,45273,2684.0,22.0,0.0,0.0
13122,4599999,3124.0,0.0,0.0,0.0
13122,4699999,29.0,0.0,0.0,0.0
13122,4732820,1670.0,0.0,0.0,0.0
13122,47400,3336.0,237.0,0.0,62.0
13122,4799999,4980.0,17.0,0.0,0.0
13122,4812420,172.0,0.0,0.0,1.0
13122,4813140,36.0,0.0,0.0,0.0
13122,48204,0.0,0.0,0.0,0.0
13122,48206,1762.0,0.0,0.0,0.0
13122,4821340,47.0,0.0,0.0,0.0
13122,48288,1395.0,0.0,444.0,0.0
13122,4829700,663.0,0.0,0.0,0.0
13122,4841700,429.0,0.0,0.0,0.0
13122,4899999,856.0,0.0,0.0,0.0
13122,49482,262.0,10.0,0.0,0.0
13122,4999999,0.0,0.0,0.0,0.0
13122,5099999,20.0,0.0,0.0,0.0
13122,5140060,310.0,0.0,0.0,0.0
13122,5147260,318.0,0.0,0.0,1.0
13122,51548,298.0,0.0,0.0,26.0
13122,5199999,895.0,0.0,0.0,0.0
13122,53500,283.0,27.0,0.0,0.0
13122,5399999,156.0,0.0,0.0,0.0
13122,5499999,503.0,0.0,0.0,0.0
13122,55376,392.0,0.0,0.0,0.0
13122,5599999,662.0,0.0,0.0,18.0
13122,5699999,0.0,0.0,0.0,0.0
13496,01142,0.0,0.0,0.0,0.0
13496,01380,0.0,0.0,0.0,0.0
13496,0199999,103.0,0.0,0.0,0.0
13496,0438060,0.0,0.0,0.0,0.0
13496,0446060,0.0,0.0,0.0,0.0
13496,0499999,0.0,0.0,0.0,0.0
13496,0599999,0.0,0.0,0.0,0.0
13496,06348,91.0,0.0,0.0,0.0
13496,06472,0.0,0.0,0.0,0.0
13496,0641740,0.0,0.0,0.0,0.0
13496,06488,0.0,0.0,0.0,0.0
13496,0699999,36.0,0.0,0.0,0.0
13496,08216,0.0,0.0,0.0,0.0
13496,0899999,0.0,0.0,0.0,0.0
13496,09278,4.0,0.0,0.0,0.0
13496,09408,0.0,0.0,0.0,0.0
13496,0999999,4.0,0.0,0.0,0.0
13496,1099999,0.0,0.0,0.0,0.0
13496,1147900,0.0,0.0,0.0,0.0
13496,1227260,0.0,0.0,0.0,0.0
13496,1233100,0.0,0.0,0.0,0.0
13496,12422,96.0,0.0,0.0,0.0
13496,1245300,0.0,0.0,0.0,0.0
13496,1299999,391.0,8.0,0.0,0.0
13496,13122,1078.0,0.0,0.0,0.0
13496,1399999,2023.0,0.0,0.0,0.0
13496,1699999,0.0,0.0,0.0,0.0
13496,17176,31.0,0.0,0.0,0.0
13496,17476,0.0,0.0,0.0,0.0
13496,1799999,22.0,0.0,0.0,0.0
13496,18176,0.0,0.0,0.0,0.0
13496,18294,13.0,0.0,0.0,0.0
13496,1899999,27.0,0.0,0.0,0.0
13496,1999999,49.0,0.0,0.0,0.0
13496,20312,0.0,0.0,0.0,0.0
13496,2099999,0.0,0.0,0.0,0.0
13496,21350,24.0,0.0,0.0,0.0
13496,2199999,49.0,0.0,0.0,0.0
13496,22132,0.0,0.0,0.0,0.0
13496,22324,0.0,0.0,0.0,0.0
13496,22406,0.0,0.0,0.0,0.0
13496,2299999,20.0,0.0,0.0,0.0
13496,2399999,104.0,0.0,0.0,0.0
13496,2412580,16.0,0.0,0.0,0.0
13496,2447900,8.0,0.0,0.0,0.0
13496,2499999,0.0,0.0,0.0,0.0
13496,25148,126.0,0.0,0.0,0.0
13496,2599999,0.0,0.0,0.0,0.0
13496,26220,0.0,0.0,0.0,0.0
13496,26266,9.0,0.0,0.0,0.0
13496,2699999,5.0,0.0,0.0,0.0
13496,27378,13.0,0.0,0.0,0.0
13496,2799999,0.0,0.0,0.0,0.0
13496,2899999,26.0,0.0,0.0,0.0
13496,29312,0.0,0.0,0.0,0.0
13496,29476,0.0,0.0,0.0,0.0
13496,2999999,0.0,0.0,0.0,0.0
13496,3099999,0.0,0.0,0.0,0.0
13496,3199999,0.0,0.0,0.0,0.0
13496,32332,0.0,0.0,0.0,0.0
13496,3299999,0.0,0.0,0.0,0.0
13496,3399999,0.0,0.0,0.0,0.0
13496,34408,96.0,0.0,0.0,0.0
13496,34428,0.0,0.0,0.0,0.0
13496,3499999,0.0,0.0,0.0,0.0
13496,3599999,0.0,0.0,0.0,0.0
13496,36104,0.0,0.0,0.0,0.0
13496,36160,51.0,0.0,0.0,0.0
13496,36408,0.0,0.0,0.0,0.0
13496,36464,0.0,0.0,0.0,0.0
13496,3699999,0.0,0.0,0.0,0.0
13496,37172,206.0,0.0,0.0,0.0
13496,37268,68.0,0.0,0.0,0.0
13496,37450,0.0,0.0,0.0,0.0
13496,3799999,0.0,24.0,0.0,0.0
13496,3899999,0.0,0.0,0.0,0.0
13496,39178,0.0,0.0,0.0,0.0
13496,39184,0.0,0.0,0.0,0.0
13496,39198,0.0,0.0,0.0,0.0
13496,39212,0.0,0.0,0.0,0.0
13496,3999999,26.0,0.0,0.0,0.0
13496,40416,0.0,0.0,0.0,0.0
13496,40538,0.0,0.0,0.0,0.0
13496,4099999,0.0,0.0,0.0,0.0
13496,4138900,0.0,0.0,0.0,0.0
13496,4199999,0.0,0.0,0.0,0.0
13496,42428,164.0,0.0,0.0,0.0
13496,42430,70.0,0.0,0.0,0.0
13496,4299999,38.0,0.0,0.0,0.0
13496,4439300,0.0,0.0,0.0,0.0
13496,4516700,231.0,0.0,0.0,0.0
13496,45273,87.0,0.0,0.0,0.0
13496,4599999,830.0,0.0,0.0,0.0
13496,4699999,0.0,0.0,0.0,0.0
13496,4732820,55.0,0.0,0.0,0.0
13496,47400,22.0,0.0,0.0,0.0
13496,4799999,71.0,0.0,0.0,0.0
13496,4812420,11.0,0.0,0.0,0.0
13496,4813140,47.0,0.0,0.0,0.0
13496,48204,0.0,0.0,0.0,0.0
13496,48206,0.0,0.0,0.0,0.0
13496,4821340,0.0,0.0,0.0,0.0
13496,48288,42.0,0.0,0.0,0.0
13496,4829700,10.0,0.0,0.0,0.0
13496,4841700,0.0,0.0,0.0,0.0
13496,4899999,35.0,0.0,0.0,0.0
13496,49482,0.0,0.0,0.0,0.0
13496,4999999,0.0,0.0,0.0,0.0
13496,5099999,0.0,0.0,0.0,0.0
13496,5140060,0.0,0.0,0.0,0.0
13496,5147260,0.0,0.0,0.0,0.0
13496,51548,0.0,0.0,0.0,0.0
13496,5199999,45.0,0.0,0.0,0.0
13496,53500,0.0,0.0,0.0,0.0
13496,5399999,0.0,0.0,0.0,0.0
13496,5499999,0.0,0.0,0.0,0.0
13496,55376,3.0,0.0,0.0,0.0
13496,5599999,0.0,0.0,0.0,0.0
13496,5699999,0.0,0.0,0.0,0.0
1399999,01142,575.0,42.0,0.0,0.0
1399999,01380,337.0,1.0,0.0,0.0
1399999,0199999,2860.0,38.0,0.0,0.0
1399999,0438060,219.0,0.0,0.0,0.0
1399999,0446060,20.0,0.0,0.0,0.0
1399999,0499999,42.0,0.0,0.0,0.0
1399999,0599999,448.0,0.0,0.0,0.0
1399999,06348,1667.0,75.0,0.0,0.0
1399999,06472,105.0,0.0,0.0,0.0
1399999,0641740,91.0,0.0,0.0,2.0
1399999,06488,249.0,0.0,0.0,0.0
1399999,0699999,290.0,1.0,0.0,0.0
1399999,08216,338.0,0.0,0.0,0.0
1399999,0899999,57.0,0.0,0.0,0.0
1399999,09278,63.0,0.0,0.0,23.0
1399999,09408,182.0,0.0,0.0,0.0
1399999,0999999,0.0,0.0,0.0,0.0
1399999,1099999,146.0,0.0,0.0,0.0
1399999,1147900,0.0,0.0,0.0,0.0
1399999,1227260,1864.0,49.0,0.0,0.0
1399999,1233100,2395.0,302.0,11.0,0.0
1399999,12422,1599.0,29.0,0.0,0.0
1399999,1245300,887.0,15.0,0.0,0.0
1399999,1299999,4771.0,144.0,0.0,1.0
1399999,13122,10391.0,0.0,0.0,0.0
1399999,13496,2667.0,169.0,0.0,0.0
1399999,1699999,64.0,0.0,0.0,0.0
1399999,17176,1505.0,91.0,0.0,8.0
1399999,17476,59.0,0.0,0.0,0.0
1399999,1799999,204.0,0.0,0.0,0.0
1399999,18176,85.0,0.0,0.0,0.0
1399999,18294,367.0,0.0,0.0,0.0
1399999,1899999,429.0,0.0,0.0,0.0
1399999,1999999,609.0,3.0,0.0,0.0
1399999,20312,381.0,0.0,0.0,0.0
1399999,2099999,383.0,0.0,0.0,0.0
1399999,21350,188.0,0.0,0.0,0.0
1399999,2199999,1007.0,103.0,0.0,3.0
1399999,22132,0.0,2.0,0.0,0.0
1399999,22324,0.0,0.0,0.0,0.0
1399999,22406,400.0,56.0,0.0,0.0
1399999,2299999,305.0,10.0,0.0,0.0
1399999,2399999,121.0,26.0,0.0,9.0
1399999,2412580,498.0,0.0,0.0,0.0
1399999,2447900,76.0,0.0,0.0,0.0
1399999,2499999,358.0,0.0,0.0,0.0
1399999,25148,447.0,0.0,0.0,4.0
1399999,2599999,47.0,0.0,0.0,0.0
1399999,26220,751.0,12.0,0.0,0.0
1399999,26266,0.0,0.0,0.0,0.0
1399999,2699999,280.0,44.0,0.0,0.0
1399999,27378,505.0,7.0,0.0,0.0
1399999,2799999,125.0,9.0,0.0,0.0
1399999,2899999,803.0,26.0,0.0,0.0
1399999,29312,82.0,0.0,0.0,0.0
1399999,29476,217.0,0.0,0.0,0.0
1399999,2999999,312.0,0.0,0.0,0.0
1399999,3099999,0.0,0.0,0.0,0.0
1399999,3199999,125.0,0.0,0.0,0.0
1399999,32332,54.0,0.0,0.0,0.0
1399999,3299999,38.0,1.0,0.0,0.0
1399999,3399999,135.0,6.0,0.0,0.0
1399999,34408,1013.0,52.0,0.0,0.0
1399999,34428,181.0,0.0,0.0,0.0
1399999,3499999,9.0,0.0,0.0,0.0
1399999,3599999,52.0,0.0,0.0,0.0
1399999,36104,79.0,0.0,0.0,0.0
1399999,36160,274.0,0.0,0.0,0.0
1399999,36408,815.0,0.0,0.0,0.0
1399999,36464,27.0,0.0,0.0,0.0
1399999,3699999,586.0,0.0,0.0,0.0
1399999,37172,1313.0,0.0,0.0,0.0
1399999,37268,761.0,30.0,0.0,0.0
1399999,37450,458.0,0.0,0.0,0.0
1399999,3799999,2451.0,0.0,0.0,0.0
1399999,3899999,0.0,0.0,0.0,0.0
1399999,39178,259.0,0.0,0.0,1.0
1399999,39184,323.0,0.0,0.0,0.0
1399999,39198,322.0,0.0,0.0,0.0
1399999,39212,146.0,0.0,0.0,0.0
1399999,3999999,324.0,12.0,0.0,0.0
1399999,40416,159.0,0.0,0.0,0.0
1399999,40538,0.0,0.0,0.0,0.0
1399999,4099999,0.0,0.0,0.0,0.0
1399999,4138900,121.0,3.0,0.0,0.0
1399999,4199999,32.0,60.0,0.0,0.0
1399999,42428,285.0,2.0,0.0,0.0
1399999,42430,78.0,0.0,0.0,0.0
1399999,4299999,842.0,95.0,0.0,0.0
1399999,4439300,50.0,0.0,0.0,0.0
1399999,4516700,1168.0,35.0,2.0,0.0
1399999,45273,1655.0,14.0,0.0,11.0
1399999,4599999,2707.0,66.0,0.0,0.0
1399999,4699999,0.0,0.0,0.0,0.0
1399999,4732820,422.0,0.0,0.0,0.0
1399999,47400,547.0,0.0,0.0,0.0
1399999,4799999,1954.0,26.0,0.0,0.0
1399999,4812420,171.0,0.0,0.0,0.0
1399999,4813140,0.0,0.0,0.0,0.0
1399999,48204,19.0,0.0,0.0,0.0
1399999,48206,1276.0,4.0,0.0,0.0
1399999,4821340,76.0,0.0,0.0,0.0
1399999,48288,732.0,4.0,0.0,0.0
1399999,4829700,201.0,74.0,0.0,0.0
1399999,4841700,267.0,0.0,0.0,0.0
1399999,4899999,963.0,52.0,0.0,0.0
1399999,49482,212.0,0.0,0.0,0.0
1399999,4999999,24.0,0.0,0.0,0.0
1399999,5099999,139.0,0.0,0.0,0.0
1399999,5140060,205.0,0.0,0.0,0.0
1399999,5147260,259.0,0.0,0.0,0.0
1399999,51548,382.0,48.0,0.0,0.0
1399999,5199999,722.0,33.0,0.0,0.0
1399999,53500,390.0,0.0,0.0,0.0
1399999,5399999,0.0,0.0,0.0,0.0
1399999,5499999,246.0,62.0,0.0,3.0
1399999,55376,64.0,0.0,0.0,0.0
1399999,5599999,514.0,74.0,0.0,0.0
1399999,5699999,57.0,0.0,0.0,0.0
1699999,01142,0.0,0.0,0.0,0.0
1699999,01380,0.0,0.0,0.0,0.0
1699999,0199999,0.0,0.0,0.0,0.0
1699999,0438060,189.0,69.0,0.0,0.0
1699999,0446060,0.0,0.0,0.0,0.0
1699999,0499999,31.0,0.0,0.0,0.0
1699999,0599999,29.0,0.0,0.0,0.0
1699999,06348,680.0,0.0,0.0,0.0
1699999,06472,91.0,0.0,0.0,0.0
1699999,0641740,151.0,0.0,0.0,0.0
1699999,06488,324.0,36.0,0.0,0.0
1699999,0699999,239.0,176.0,0.0,3.0
1699999,08216,162.0,154.0,0.0,0.0
1699999,0899999,68.0,0.0,0.0,0.0
1699999,09278,0.0,0.0,0.0,0.0
1699999,09408,0.0,0.0,0.0,0.0
1699999,0999999,0.0,0.0,0.0,0.0
1699999,1099999,0.0,0.0,0.0,0.0
1699999,1147900,0.0,0.0,0.0,0.0
1699999,1227260,0.0,0.0,0.0,0.0
1699999,1233100,0.0,0.0,0.0,0.0
1699999,12422,0.0,0.0,0.0,0.0
1699999,1245300,20.0,0.0,0.0,0.0
1699999,1299999,0.0,9.0,0.0,0.0
1699999,13122,146.0,2.0,0.0,0.0
1699999,13496,0.0,0.0,0.0,0.0
1699999,1399999,15.0,0.0,0.0,0.0
1699999,17176,251.0,128.0,0.0,0.0
1699999,17476,0.0,26.0,0.0,0.0
1699999,1799999,96.0,104.0,0.0,0.0
1699999,18176,0.0,0.0,0.0,0.0
1699999,18294,53.0,0.0,0.0,0.0
1699999,1899999,30.0,0.0,0.0,0.0
1699999,1999999,58.0,0.0,0.0,0.0
1699999,20312,0.0,0.0,0.0,0.0
1699999,2099999,29.0,59.0,0.0,0.0
1699999,21350,0.0,0.0,0.0,0.0
1699999,2199999,23.0,0.0,0.0,0.0
1699999,22132,0.0,0.0,0.0,0.0
1699999,22324,0.0,0.0,0.0,0.0
1699999,22406,0.0,199.0,0.0,0.0
1699999,2299999,30.0,2.0,0.0,0.0
1699999,2399999,41.0,0.0,0.0,0.0
1699999,2412580,0.0,0.0,0.0,0.0
1699999,2447900,4.0,0.0,0.0,0.0
1699999,2499999,0.0,0.0,0.0,0.0
1699999,25148,0.0,17.0,0.0,0.0
1699999,2599999,6.0,0.0,0.0,0.0
1699999,26220,58.0,0.0,0.0,0.0
1699999,26266,0.0,0.0,0.0,0.0
1699999,2699999,0.0,0.0,0.0,0.0
1699999,27378,53.0,0.0,0.0,0.0
1699999,2799999,47.0,0.0,0.0,0.0
1699999,2899999,80.0,0.0,0.0,0.0
1699999,29312,0.0,0.0,0.0,0.0
1699999,29476,30.0,0.0,0.0,0.0
1699999,2999999,326.0,5.0,0.0,0.0
1699999,3099999,532.0,26.0,0.0,0.0
1699999,3199999,67.0,42.0,0.0,0.0
1699999,32332,96.0,0.0,0.0,0.0
1699999,3299999,102.0,0.0,0.0,0.0
1699999,3399999,0.0,0.0,0.0,0.0
1699999,34408,111.0,13.0,0.0,0.0
1699999,34428,0.0,0.0,0.0,0.0
1699999,3499999,0.0,0.0,0.0,0.0
1699999,3599999,7.0,0.0,0.0,0.0
1699999,36104,0.0,0.0,0.0,0.0
1699999,36160,150.0,0.0,0.0,0.0
1699999,36408,65.0,63.0,0.0,6.0
1699999,36464,0.0,0.0,0.0,0.0
1699999,3699999,51.0,0.0,0.0,0.0
1699999,37172,0.0,0.0,0.0,0.0
1699999,37268,0.0,0.0,0.0,0.0
1699999,37450,26.0,0.0,0.0,0.0
1699999,3799999,0.0,0.0,0.0,0.0
1699999,3899999,73.0,0.0,0.0,0.0
1699999,39178,28.0,0.0,0.0,0.0
1699999,39184,34.0,1.0,0.0,0.0
1699999,39198,29.0,0.0,0.0,0.0
1699999,39212,16.0,0.0,0.0,0.0
1699999,3999999,67.0,0.0,0.0,0.0
1699999,40416,40.0,0.0,0.0,0.0
1699999,40538,0.0,0.0,0.0,0.0
1699999,4099999,0.0,0.0,0.0,0.0
1699999,4138900,433.0,178.0,109.0,1.0
1699999,4199999,917.0,65.0,0.0,1.0
1699999,42428,36.0,0.0,0.0,0.0
1699999,42430,358.0,5.0,0.0,0.0
1699999,4299999,172.0,6.0,0.0,0.0
1699999,4439300,0.0,0.0,0.0,0.0
1699999,4516700,0.0,7.0,0.0,0.0
1699999,45273,0.0,0.0,0.0,0.0
1699999,4599999,22.0,0.0,0.0,0.0
1699999,4699999,0.0,0.0,0.0,0.0
1699999,4732820,0.0,0.0,0.0,0.0
1699999,47400,14.0,0.0,0.0,0.0
1699999,4799999,0.0,0.0,0.0,0.0
1699999,4812420,0.0,0.0,0.0,0.0
1699999,4813140,0.0,0.0,0.0,0.0
1699999,48204,0.0,0.0,0.0,0.0
1699999,48206,217.0,26.0,0.0,1.0
1699999,4821340,7.0,0.0,0.0,0.0
1699999,48288,55.0,2.0,0.0,0.0
1699999,4829700,0.0,0.0,0.0,0.0
1699999,4841700,15.0,0.0,0.0,0.0
1699999,4899999,23.0,0.0,0.0,0.0
1699999,49482,823.0,75.0,0.0,0.0
1699999,4999999,344.0,0.0,0.0,0.0
1699999,5099999,0.0,0.0,0.0,0.0
1699999,5140060,0.0,0.0,0.0,0.0
1699999,5147260,0.0,0.0,0.0,0.0
1699999,51548,0.0,0.0,0.0,0.0
1699999,5199999,0.0,0.0,0.0,0.0
1699999,53500,590.0,0.0,0.0,0.0
1699999,5399999,780.0,0.0,0.0,0.0
1699999,5499999,0.0,0.0,0.0,0.0
1699999,55376,64.0,0.0,0.0,0.0
1699999,5599999,386.0,23.0,0.0,0.0
1699999,5699999,308.0,0.0,0.0,0.0
17176,01142,869.0,0.0,0.0,1.0
17176,01380,77.0,0.0,0.0,0.0
17176,0199999,701.0,63.0,0.0,1.0
17176,0438060,1928.0,6.0,0.0,15.0
17176,0446060,64.0,0.0,0.0,2.0
17176,0499999,214.0,0.0,0.0,10.0
17176,0599999,1687.0,0.0,97.0,0.0
17176,06348,4980.0,1616.5,54.5,371.0
17176,06472,306.0,0.0,0.0,0.0
17176,0641740,245.0,0.0,0.0,0.0
17176,06488,845.0,36.0,0.0,0.0
17176,0699999,1572.0,280.0,0.0,17.0
17176,08216,935.0,0.0,0.0,38.0
17176,0899999,0.0,0.0,0.0,0.0
17176,09278,241.0,0.0,0.0,0.0
17176,09408,386.0,60.0,0.0,0.0
17176,0999999,24.0,0.0,0.0,0.0
17176,1099999,235.0,20.0,0.0,0.0
17176,1147900,0.0,0.0,0.0,0.0
17176,1227260,856.0,0.0,0.0,0.0
17176,1233100,2045.0,0.0,0.0,196.0
17176,12422,435.0,42.0,0.0,0.0
17176,1245300,585.0,0.0,0.0,14.0
17176,1299999,819.0,0.0,0.0,0.0
17176,13122,4396.0,622.0,0.0,0.0
17176,13496,0.0,0.0,0.0,0.0
17176,1399999,1316.0,0.0,0.0,0.0
17176,1699999,207.0,0.0,0.0,0.0
17176,17476,657.0,0.0,0.0,0.0
17176,1799999,11901.0,218.0,0.0,0.0
17176,18176,4171.0,0.0,0.0,0.0
17176,18294,4352.0,0.0,0.0,80.0
17176,1899999,6296.0,47.0,0.0,29.0
17176,1999999,4600.0,1.0,0.0,0.0
17176,20312,1019.0,0.0,0.0,0.0
17176,2099999,783.0,0.0,0.0,0.0
17176,21350,1520.0,0.0,0.0,28.0
17176,2199999,2886.0,103.0,0.0,0.0
17176,22132,224.0,0.0,0.0,0.0
17176,22324,0.0,0.0,0.0,0.0
17176,22406,349.0,0.0,7.0,0.0
